"Bug ID","Type","Summary","Product","Component","Assignee","Status","Resolution","Updated","Hardware","Priority","Severity","Summary","OS","Triage Owner"
1379629,"enhancement","Show audio playback error messages as a tooltip","Toolkit","Video/Audio Controls","nobody","NEW"," ---","2017-09-26 18:26:06","x86_64","P4","normal","Show audio playback error messages as a tooltip","Windows 10","Jared Wein [:jaws] (please needinfo? me)"
1461453,"enhancement","[wpt-sync] Sync PR 10993 - Add basic marker on shape tests.","Core","SVG","wptsync","NEW"," ---","2018-08-09 00:07:42","All","P4","normal","[wpt-sync] Sync PR 10993 - Add basic marker on shape tests.","All","Jonathan Watt [:jwatt]"
1504047,"enhancement","License info is wrong","Core","DOM: Bindings (WebIDL)","nobody","NEW"," ---","2018-11-08 11:34:05","Unspecified","P4","normal","License info is wrong","Unspecified","Edgar Chen [:edgar] (away ~ 02/25)"
1578522,"task","[wpt-sync] Sync PR 18810 - [DO NOT REVIEW] Move xhr-request (7)","Core","DOM: Security","wptsync","REOPENED"," ---","2020-01-24 12:35:47","All","P4","normal","[wpt-sync] Sync PR 18810 - [DO NOT REVIEW] Move xhr-request (7)","All","Christoph Kerschbaumer [:ckerschb]"
956178,"defect","Error: ""Some printing functionality is not currently available"", requires restart of Firefox.","Core","Printing: Output","nobody","NEW"," ---","2017-05-16 14:09:20","x86_64","P4","normal","Error: ""Some printing functionality is not currently available"", requires restart of Firefox.","Windows 7","Jonathan Watt [:jwatt]"
1233358,"defect","netmonitor in Private browsing mode does not capture all XSS activities response even devtools.netmonitor.har.includeResponseBodies set to true","DevTools","Netmonitor","nobody","UNCONFIRMED"," ---","2018-06-13 10:31:45","x86_64","P4","normal","netmonitor in Private browsing mode does not capture all XSS activities response even devtools.netmonitor.har.includeResponseBodies set to true","Linux","Jan Honza Odvarko [:Honza] (always need-info? me)"
1355668,"defect","stylo: Consider optimizing revalidation selector matching further","Core","CSS Parsing and Computation","nobody","NEW"," ---","2022-01-28 20:26:23","Unspecified","P4","normal","stylo: Consider optimizing revalidation selector matching further","Unspecified","Emilio Cobos Álvarez (:emilio)"
1449919,"defect","Increase or disable DAMP timeout when running it locally","DevTools","Framework","nobody","NEW"," ---","2018-06-13 10:26:02","Unspecified","P4","normal","Increase or disable DAMP timeout when running it locally","Unspecified","Alexandre Poirot [:ochameau]"
1493307,"enhancement","[wpt-sync] Sync PR 13143 - Add more referrer-policy css-intergration tests","Testing","web-platform-tests","wptsync","NEW"," ---","2018-09-21 15:42:59","All","P4","normal","[wpt-sync] Sync PR 13143 - Add more referrer-policy css-intergration tests","All","James Graham [:jgraham]"
1550272,"defect","[wpt-sync] Sync PR 16584 - [MediaStream WPT] Make getSupportedConstraints() test HTTPS only","Core","Audio/Video: MediaStreamGraph","wptsync","NEW"," ---","2019-05-13 14:52:27","All","P4","normal","[wpt-sync] Sync PR 16584 - [MediaStream WPT] Make getSupportedConstraints() test HTTPS only","All","Paul Adenot (:padenot)"
214236,"enhancement","Add PK11 wrapper to en/decryp data with CKM_RSA_PKCS mechanism","NSS","Libraries","nobody","NEW"," ---","2006-08-28 15:52:59","All","P4","normal","Add PK11 wrapper to en/decryp data with CKM_RSA_PKCS mechanism","All","Benjamin Beurdouche [:beurdouche]"
860045,"enhancement","UPnP IGD Implementation for WebRTC NAT Traversal","Core","WebRTC: Networking","nobody","NEW"," ---","2021-08-25 18:32:02","All","P4","normal","UPnP IGD Implementation for WebRTC NAT Traversal","All","Byron Campen [:bwc]"
1177919,"defect","Expose the certificate that was used in RTCPeerConnection","Core","WebRTC: Signaling","nobody","NEW"," ---","2017-09-13 17:17:49","All","P4","normal","Expose the certificate that was used in RTCPeerConnection","All","Nico Grunbaum [:ng, @chew:mozilla.org]"
1625357,"defect","Intermittent runner.py | application crashed [@ js::TraceManuallyBarrieredGenericPointerEdge(JSTracer*, js::gc::Cell**, char const*)]","Toolkit","Crash Reporting","nobody","NEW"," ---","2020-11-08 22:33:19","Unspecified","P4","normal","Intermittent runner.py | application crashed [@ js::TraceManuallyBarrieredGenericPointerEdge(JSTracer*, js::gc::Cell**, char const*)]","Unspecified","Gabriele Svelto [:gsvelto]"
1410243,"defect","Assertion failure: aStatus.IsEmpty() (Caller should pass a fresh reflow status!) in [@ nsBlockFrame::Reflow]","Core","Layout","nobody","NEW"," ---","2021-06-11 04:02:33","Unspecified","P4","normal","Assertion failure: aStatus.IsEmpty() (Caller should pass a fresh reflow status!) in [@ nsBlockFrame::Reflow]","Unspecified","Daniel Holbert [:dholbert]"
1481391,"enhancement","[wpt-sync] Sync PR 12331 - PlzWorker: Initiate top-level worker script loading for Shared Workers from the browser process","Core","DOM: Core & HTML","wptsync","NEW"," ---","2019-03-13 06:42:05","All","P4","normal","[wpt-sync] Sync PR 12331 - PlzWorker: Initiate top-level worker script loading for Shared Workers from the browser process","All","Hsin-Yi Tsai [:hsinyi]"
1531290,"enhancement","[wpt-sync] Sync PR 15558 - Events from GlobalEventHandlers must dispatch on disabled form elements","Core","DOM: Core & HTML","wptsync","REOPENED"," ---","2020-01-24 13:18:37","All","P4","normal","[wpt-sync] Sync PR 15558 - Events from GlobalEventHandlers must dispatch on disabled form elements","All","Hsin-Yi Tsai [:hsinyi]"
128742,"defect","move table alignment quirk from ApplyStyleFixups to ComputeTextData","Core","CSS Parsing and Computation","nobody","NEW"," ---","2011-11-17 13:48:53","x86","P4","normal","move table alignment quirk from ApplyStyleFixups to ComputeTextData","Linux","Emilio Cobos Álvarez (:emilio)"
683263,"defect","Deprecate nsISound::Play() or use media code for implementation","Core","Widget","nobody","NEW"," ---","2016-07-20 12:58:27","All","P4","normal","Deprecate nsISound::Play() or use media code for implementation","All","Stephen A Pohl [:spohl]"
1116583,"defect","HTTP send doesn't buffer in nr_proxy_tunnel.c","Core","WebRTC: Networking","nobody","NEW"," ---","2017-09-13 17:18:18","All","P4","normal","HTTP send doesn't buffer in nr_proxy_tunnel.c","All","Byron Campen [:bwc]"
1292491,"defect","Intermittent browser/components/extensions/test/browser/browser_ext_windows_create_tabId.js | This test exceeded the timeout threshold. It should be rewritten or split up. If that's not possible, use requestLongerTimeout(N), but only as a last resort. -","Core","DOM: Security","nobody","REOPENED"," ---","2021-04-06 02:28:43","Unspecified","P4","normal","Intermittent browser/components/extensions/test/browser/browser_ext_windows_create_tabId.js | This test exceeded the timeout threshold. It should be rewritten or split up. If that's not possible, use requestLongerTimeout(N), but only as a last resort. -","Unspecified","Christoph Kerschbaumer [:ckerschb]"
1610424,"task","[wpt-sync] Sync PR 21285 - Upstream some Gecko webrtc test changes","Testing","web-platform-tests","wptsync","NEW"," ---","2020-01-27 07:40:20","All","P4","normal","[wpt-sync] Sync PR 21285 - Upstream some Gecko webrtc test changes","All","James Graham [:jgraham]"
1393069,"defect","Support W3C Media Capture Depth Stream Extensions","Core","WebRTC: Audio/Video","nobody","NEW"," ---","2017-09-13 17:19:24","Unspecified","P4","normal","Support W3C Media Capture Depth Stream Extensions","Unspecified","Jan-Ivar Bruaroey [:jib] (needinfo? me)"
1468971,"defect","[wpt-sync] Sync PR 11528 - Rename external/wpt/webrtc/RTCRtpParameters* tests to *.https.html.","Testing","web-platform-tests","wptsync","NEW"," ---","2018-06-15 08:26:14","All","P4","normal","[wpt-sync] Sync PR 11528 - Rename external/wpt/webrtc/RTCRtpParameters* tests to *.https.html.","All","James Graham [:jgraham]"
1511007,"defect","If an image overflows vertically because of specified size, the upper part of the image is hidden","Core","Layout: Images, Video, and HTML Frames","nobody","UNCONFIRMED"," ---","2019-01-07 10:57:28","Unspecified","P4","normal","If an image overflows vertically because of specified size, the upper part of the image is hidden","Unspecified","Emilio Cobos Álvarez (:emilio)"
63766,"defect","clean up messy include structure in layout","Core","Layout","nobody","NEW"," ---","2021-02-01 11:25:53","x86","P4","normal","clean up messy include structure in layout","Linux","Daniel Holbert [:dholbert]"
471658,"defect","Disable Private Browsing mode when parental controls are enabled","Firefox","Private Browsing","nobody","NEW"," ---","2017-11-18 16:25:14","All","P4","normal","Disable Private Browsing mode when parental controls are enabled","All","Tim Huang[:timhuang] (PTO until March 13)"
996525,"defect","[MediaRecoder] Set upper bound of frame resolution for all TrackEncoder depend on  MAX_VIDEO_WIDTH and  MAX_VIDEO_HEIGHT","Core","Audio/Video: Recording","nobody","NEW"," ---","2017-09-13 17:18:46","x86_64","P4","normal","[MediaRecoder] Set upper bound of frame resolution for all TrackEncoder depend on  MAX_VIDEO_WIDTH and  MAX_VIDEO_HEIGHT","Linux","Paul Adenot (:padenot)"
1255714,"defect","Intermittent   TEST-UNEXPECTED-FAIL | TestNrSocketTest.PrivateConnectivityTcp | Value of: CheckTcpConnectivity(private_addrs_[0], private_addrs_[1])","Core","WebRTC: Networking","nobody","NEW"," ---","2020-04-26 23:40:59","Unspecified","P4","normal","Intermittent   TEST-UNEXPECTED-FAIL | TestNrSocketTest.PrivateConnectivityTcp | Value of: CheckTcpConnectivity(private_addrs_[0], private_addrs_[1])","Unspecified","Byron Campen [:bwc]"
1594473,"enhancement","For clang based build time static-analysis blacklist compiler versions that are broken","Firefox Build System","Source Code Analysis","nobody","NEW"," ---","2021-02-11 08:36:12","Unspecified","P4","normal","For clang based build time static-analysis blacklist compiler versions that are broken","Unspecified","Andi [:andi]"
1372266,"enhancement","stylo: consider returning 'InvalidValue' error while parsing invalid values","Core","CSS Parsing and Computation","nobody","NEW"," ---","2018-01-16 15:25:13","Unspecified","P4","normal","stylo: consider returning 'InvalidValue' error while parsing invalid values","Unspecified","Emilio Cobos Álvarez (:emilio)"
1458858,"enhancement","[wpt-sync] Sync PR 10820 - Split up and fix structured clone tests","Core","DOM: Workers","nobody","NEW"," ---","2018-05-03 09:27:25","All","P4","normal","[wpt-sync] Sync PR 10820 - Split up and fix structured clone tests","All","Jens Stutte [:jstutte]"
1500082,"enhancement","[wpt-sync] Sync PR 13597 - [Background Fetch] Support access to active fetches.","Testing","web-platform-tests","wptsync","NEW"," ---","2019-10-07 02:22:23","All","P4","normal","[wpt-sync] Sync PR 13597 - [Background Fetch] Support access to active fetches.","All","James Graham [:jgraham]"
1568316,"enhancement","Picture-in-Picture window is missing the OS drop shadow","Toolkit","Picture-in-Picture","nobody","NEW"," ---","2021-12-21 12:22:30","Unspecified","P4","normal","Picture-in-Picture window is missing the OS drop shadow","Unspecified","Mike Conley (:mconley) (:⚙️)"
348361,"enhancement","The softoken should expose the freebl function DH_GenParam.","NSS","Libraries","nobody","NEW"," ---","2017-02-14 08:04:43","All","P4","normal","The softoken should expose the freebl function DH_GenParam.","All","Benjamin Beurdouche [:beurdouche]"
939526,"defect","CTRL++ zoom disorients iframe content","Core","Layout","nobody","NEW"," ---","2016-02-23 14:36:21","x86","P4","normal","CTRL++ zoom disorients iframe content","Linux","Daniel Holbert [:dholbert]"
1219262,"defect","window is opening two times on clicking a link (Mac OS X El Capitan)","Core","Widget: Cocoa","nobody","NEW"," ---","2016-07-12 08:35:05","Unspecified","P4","normal","window is opening two times on clicking a link (Mac OS X El Capitan)","macOS","Stephen A Pohl [:spohl]"
1347167,"defect","compat dark theme leaves light bar at top of window on scaled secondary display","Core","Widget: Win32","nobody","NEW"," ---","2017-12-13 14:08:34","Unspecified","P4","normal","compat dark theme leaves light bar at top of window on scaled secondary display","Unspecified","Stephen A Pohl [:spohl]"
1434955,"defect","VirtualizedTree: can not copy/paste more rows that are currently rendered on screen.","DevTools","Shared Components","nobody","NEW"," ---","2018-06-13 10:33:18","Unspecified","P4","normal","VirtualizedTree: can not copy/paste more rows that are currently rendered on screen.","Unspecified","Jan Honza Odvarko [:Honza] (always need-info? me)"
1489891,"enhancement","[wpt-sync] Sync PR 12913 - Update interfaces/dom.idl","Core","DOM: Core & HTML","wptsync","NEW"," ---","2019-03-13 06:42:05","All","P4","normal","[wpt-sync] Sync PR 12913 - Update interfaces/dom.idl","All","Hsin-Yi Tsai [:hsinyi]"
1543910,"defect","Consider disabling or removing libdisasm","Toolkit","Crash Reporting","nobody","NEW"," ---","2019-07-09 03:05:59","Unspecified","P4","normal","Consider disabling or removing libdisasm","Unspecified","Gabriele Svelto [:gsvelto]"
183038,"defect","CSSOM creation of @import rules messes up sheet ordering","Core","CSS Parsing and Computation","nobody","NEW"," ---","2014-01-26 13:16:26","All","P4","normal","CSSOM creation of @import rules messes up sheet ordering","All","Emilio Cobos Álvarez (:emilio)"
829224,"defect","Clean up thread dispatches in PeerConnectionImpl","Core","WebRTC: Signaling","nobody","NEW"," ---","2017-09-13 17:18:27","All","P4","normal","Clean up thread dispatches in PeerConnectionImpl","All","Nico Grunbaum [:ng, @chew:mozilla.org]"
1162141,"defect","Custom cursor are not always shown again when dragging them out of the window","Core","Widget","nobody","NEW"," ---","2016-07-14 12:37:22","Unspecified","P4","normal","Custom cursor are not always shown again when dragging them out of the window","Unspecified","Stephen A Pohl [:spohl]"
1316088,"defect","Avoid running tests for capturing stacks if profiler is unavailable","Toolkit","Telemetry","nobody","NEW"," ---","2017-01-31 08:15:25","Unspecified","P4","normal","Avoid running tests for capturing stacks if profiler is unavailable","Unspecified","Chris H-C :chutten"
1619696,"task","[wpt-sync] Sync PR 22067 - ""localhost"" hostname in file: URLs should canonicalize to empty string.","Core","DOM: Networking","wptsync","NEW"," ---","2020-03-04 10:32:18","All","P4","normal","[wpt-sync] Sync PR 22067 - ""localhost"" hostname in file: URLs should canonicalize to empty string.","All","Dragana Damjanovic [:dragana]"
1404972,"enhancement","Investigate using OSX's AEC and other algorithms.","Core","Audio/Video: cubeb","nobody","NEW"," ---","2017-10-04 08:48:33","Unspecified","P4","normal","Investigate using OSX's AEC and other algorithms.","Unspecified","Paul Adenot (:padenot)"
1477094,"enhancement","[wpt-sync] Sync PR 12072 - WebKit export of https://bugs.webkit.org/show_bug.cgi?id=170996","Testing","web-platform-tests","wptsync","NEW"," ---","2018-07-19 22:11:31","All","P4","normal","[wpt-sync] Sync PR 12072 - WebKit export of https://bugs.webkit.org/show_bug.cgi?id=170996","All","James Graham [:jgraham]"
1515984,"enhancement","[wpt-sync] Sync PR 14636 - Fix resource-timing.html document.domain test","Core","DOM: Core & HTML","wptsync","NEW"," ---","2019-03-13 06:42:05","All","P4","normal","[wpt-sync] Sync PR 14636 - Fix resource-timing.html document.domain test","All","Hsin-Yi Tsai [:hsinyi]"
102151,"enhancement","more on visual feedback during outliner drag-n-drop","Core","XUL","nobody","NEW"," ---","2011-02-14 06:13:22","x86","P4","normal","more on visual feedback during outliner drag-n-drop","macOS","Neil Deakin"
585523,"defect","Quicksearch: advanced shortcut ""["" doesn't support ',' OR syntax (Summary or Whiteboard, multiple alternative search words)","Bugzilla","Query/Bug List","query-and-buglist","NEW"," ---","2014-09-08 03:41:18","All","P4","normal","Quicksearch: advanced shortcut ""["" doesn't support ',' OR syntax (Summary or Whiteboard, multiple alternative search words)","All",
1066843,"defect","nsISound::Play shouldn't pass system principal to loadinfo","Core","Widget: Cocoa","jonathan","NEW"," ---","2019-02-13 04:42:42","All","P4","normal","nsISound::Play shouldn't pass system principal to loadinfo","All","Stephen A Pohl [:spohl]"
1605509,"task","[wpt-sync] Sync PR 20897 - [html] Add tests for WebSocket handshake w/COEP","Core","DOM: Core & HTML","wptsync","NEW"," ---","2019-12-20 15:02:42","All","P4","normal","[wpt-sync] Sync PR 20897 - [html] Add tests for WebSocket handshake w/COEP","All","Hsin-Yi Tsai [:hsinyi]"
1385493,"enhancement","Include byte offsets in codegen spew","Core","JavaScript Engine: JIT","sphink","ASSIGNED"," ---","2019-03-21 06:12:15","All","P4","normal","Include byte offsets in codegen spew","All","Steven DeTar [:sdetar]"
1465729,"enhancement","[wpt-sync] Sync PR 11265 - [css-grid] Baseline alignment inside the tracks sizing algorithm","Core","CSS Parsing and Computation","wptsync","NEW"," ---","2018-05-31 02:15:06","All","P4","normal","[wpt-sync] Sync PR 11265 - [css-grid] Baseline alignment inside the tracks sizing algorithm","All","Emilio Cobos Álvarez (:emilio)"
1507133,"defect","Wrong characters if printing PDF files (characters ""fi"" will be replaced by rotated (180°) ""?"")","Core","Printing: Output","nobody","UNCONFIRMED"," ---","2018-11-14 10:53:38","Unspecified","P4","normal","Wrong characters if printing PDF files (characters ""fi"" will be replaced by rotated (180°) ""?"")","Unspecified","Jonathan Watt [:jwatt]"
1584327,"defect","Remove extra fields from timing_distribution schema","Data Platform and Tools","Glean: SDK","nobody","NEW"," ---","2021-01-27 01:16:04","Unspecified","P4","normal","Remove extra fields from timing_distribution schema","Unspecified","Jan-Erik Rediger [:janerik]"
15284,"defect","caret code should respect style context settings","Core","DOM: Selection","nobody","NEW"," ---","2009-06-14 11:52:49","All","P4","normal","caret code should respect style context settings","All","Hsin-Yi Tsai [:hsinyi]"
406181,"defect","Going from zoomed to unzoomed gives websites using too little of the content area","Firefox","General","nobody","NEW"," ---","2020-05-01 07:42:51","x86","P4","normal","Going from zoomed to unzoomed gives websites using too little of the content area","macOS","Dave Townsend [:mossop]"
970739,"defect","Network condition simulator for WebRTC","Core","WebRTC: Networking","nobody","NEW"," ---","2017-09-13 17:18:35","All","P4","normal","Network condition simulator for WebRTC","All","Byron Campen [:bwc]"
1244509,"defect","Intermittent e10s test_peerConnection_basicAudioVideoNoBundle.html | application timed out after 330 seconds with no output","Core","WebRTC","nobody","NEW"," ---","2018-02-18 17:37:54","Unspecified","P4","normal","Intermittent e10s test_peerConnection_basicAudioVideoNoBundle.html | application timed out after 330 seconds with no output","Unspecified","Michael Froman [:mjf]"
1588493,"task","[wpt-sync] Sync PR 19671 - Update interfaces/web-nfc.idl","Core","DOM: Core & HTML","wptsync","NEW"," ---","2019-10-14 08:06:02","All","P4","normal","[wpt-sync] Sync PR 19671 - Update interfaces/web-nfc.idl","All","Hsin-Yi Tsai [:hsinyi]"
1362529,"defect","0.97ms uninterruptible reflow at @chrome://browser/content/tab-content.js:85:43","Firefox","Tabbed Browser","nobody","NEW"," ---","2018-03-20 07:56:15","Unspecified","P4","normal","0.97ms uninterruptible reflow at @chrome://browser/content/tab-content.js:85:43","Unspecified","Dão Gottwald [::dao]"
1455975,"enhancement","[wpt-sync] Sync PR 10566 - addTrack: split up tests and reduce dependencies","Core","WebRTC","nobody","NEW"," ---","2018-04-24 05:45:02","All","P4","normal","[wpt-sync] Sync PR 10566 - addTrack: split up tests and reduce dependencies","All","Michael Froman [:mjf]"
1496397,"enhancement","[wpt-sync] Sync PR 13352 - Update interfaces/shape-detection-api.idl","Core","DOM: Core & HTML","wptsync","NEW"," ---","2019-03-13 06:42:05","All","P4","normal","[wpt-sync] Sync PR 13352 - Update interfaces/shape-detection-api.idl","All","Hsin-Yi Tsai [:hsinyi]"
1558380,"defect","[wpt-sync] Sync PR 17261 - Improve handling of no paint effect in paint invalidation","Testing","web-platform-tests","wptsync","REOPENED"," ---","2020-01-24 12:28:46","All","P4","normal","[wpt-sync] Sync PR 17261 - Improve handling of no paint effect in paint invalidation","All","James Graham [:jgraham]"
284168,"enhancement","'Self-editable' parameter for Users and Groups","Bugzilla","User Accounts","user-accounts","NEW"," ---","2013-08-01 10:29:20","All","P4","normal","'Self-editable' parameter for Users and Groups","All",
1200506,"defect","ibus-mozc receives stale cursor coordinates when implicitly committing text w/o return key","Core","DOM: UI Events & Focus Handling","nobody","UNCONFIRMED"," ---","2020-10-09 20:59:57","All","P4","normal","ibus-mozc receives stale cursor coordinates when implicitly committing text w/o return key","Linux","Hsin-Yi Tsai [:hsinyi]"
620616,"enhancement","queries should allow matches against default values (e.g., default milestone)","Bugzilla","Query/Bug List","query-and-buglist","NEW"," ---","2013-08-01 10:25:36","All","P4","normal","queries should allow matches against default values (e.g., default milestone)","All",
1089223,"defect","ASSERTION: Ancestors of nodes with frames to be constructed lazily should have frames: '!noPrimaryFrame'","Core","Layout","nobody","NEW"," ---","2017-02-27 14:11:12","x86_64","P4","normal","ASSERTION: Ancestors of nodes with frames to be constructed lazily should have frames: '!noPrimaryFrame'","Linux","Daniel Holbert [:dholbert]"
1277578,"defect","signaling unit tests produces large binaries","Core","WebRTC: Signaling","nobody","NEW"," ---","2017-09-13 17:18:15","Unspecified","P4","normal","signaling unit tests produces large binaries","Unspecified","Nico Grunbaum [:ng, @chew:mozilla.org]"
1607343,"task","[wpt-sync] Sync PR 21057 - css-deprecated-flexbox: changes starting position when rtl","Core","Layout","wptsync","REOPENED"," ---","2020-01-24 13:11:19","All","P4","normal","[wpt-sync] Sync PR 21057 - css-deprecated-flexbox: changes starting position when rtl","All","Daniel Holbert [:dholbert]"
1657621,"defect","Should we extend category and metric name length?","Data Platform and Tools","Glean: SDK","nobody","NEW"," ---","2021-02-01 07:42:19","Unspecified","P4","normal","Should we extend category and metric name length?","Unspecified","Jan-Erik Rediger [:janerik]"
1692506,"defect","GleanFromJavaTest.kt should use the Glean testing API as a proof-of-concept of how to do so","Data Platform and Tools","Glean: SDK","nobody","NEW"," ---","2021-02-15 07:22:31","Unspecified","P4","normal","GleanFromJavaTest.kt should use the Glean testing API as a proof-of-concept of how to do so","Unspecified","Jan-Erik Rediger [:janerik]"
1387465,"defect","Clicking Open Browser Default Settings in tour in Windows 8 opens Set Program Associations","Firefox","Shell Integration","nobody","NEW"," ---","2017-09-13 11:12:33","Unspecified","P4","normal","Clicking Open Browser Default Settings in tour in Windows 8 opens Set Program Associations","Windows 8","Kirk Steuber (he/him) [:bytesized]"
1466808,"enhancement","[wpt-sync] Sync PR 11351 - Make screen-orientation tests fail early if orientation is unsupported","Core","DOM: Core & HTML","wptsync","NEW"," ---","2019-03-13 06:42:05","All","P4","normal","[wpt-sync] Sync PR 11351 - Make screen-orientation tests fail early if orientation is unsupported","All","Hsin-Yi Tsai [:hsinyi]"
1508875,"enhancement","[wpt-sync] Sync PR 14149 - Remove the multiview attribute from XRWebGLLayer","Core","DOM: Core & HTML","wptsync","NEW"," ---","2019-03-13 06:42:05","All","P4","normal","[wpt-sync] Sync PR 14149 - Remove the multiview attribute from XRWebGLLayer","All","Hsin-Yi Tsai [:hsinyi]"
37020,"defect","lousy error when Send encrypted msg but sender's cert is bad","NSS","Libraries","nobody","NEW"," ---","2010-09-27 18:11:27","All","P4","normal","lousy error when Send encrypted msg but sender's cert is bad","All","Benjamin Beurdouche [:beurdouche]"
978035,"defect","bug 966992 can disable displayport if clipping to content box is asked for","Core","Layout","nobody","NEW"," ---","2014-03-04 06:26:56","x86","P4","normal","bug 966992 can disable displayport if clipping to content box is asked for","macOS","Daniel Holbert [:dholbert]"
1246708,"defect","Intermittent test_eme_detach_media_keys.html | Test timed out. | Followed by more timeouts in test_eme_*","Core","Audio/Video: GMP","nobody","NEW"," ---","2017-09-13 17:18:50","Unspecified","P4","normal","Intermittent test_eme_detach_media_keys.html | Test timed out. | Followed by more timeouts in test_eme_*","Unspecified","Bryce Seager van Dyk (:bryce)"
1589240,"task","[wpt-sync] Sync PR 19742 - Don't update text input elements when any attribute is changed","Core","DOM: Core & HTML","wptsync","REOPENED"," ---","2020-01-24 12:48:27","All","P4","normal","[wpt-sync] Sync PR 19742 - Don't update text input elements when any attribute is changed","All","Hsin-Yi Tsai [:hsinyi]"
1365476,"enhancement","stylo: class handling during restyle hint computation may be suboptimal","Core","CSS Parsing and Computation","nobody","NEW"," ---","2017-10-31 14:24:32","Unspecified","P4","normal","stylo: class handling during restyle hint computation may be suboptimal","Unspecified","Emilio Cobos Álvarez (:emilio)"
1456901,"enhancement","[wpt-sync] Sync PR 10640 - 7955 Test for First Letter","Core","CSS Parsing and Computation","nobody","NEW"," ---","2018-04-25 11:43:30","All","P4","normal","[wpt-sync] Sync PR 10640 - 7955 Test for First Letter","All","Emilio Cobos Álvarez (:emilio)"
1497936,"enhancement","Implement packet dump hooks for DTLS","Core","WebRTC: Signaling","nobody","NEW"," ---","2018-10-11 06:37:53","Unspecified","P4","normal","Implement packet dump hooks for DTLS","Unspecified","Nico Grunbaum [:ng, @chew:mozilla.org]"
1562226,"defect","Doc upload fails if requests was previously loaded","Firefox Build System","Documentation Infrastructure","nobody","NEW"," ---","2019-06-28 08:00:42","Unspecified","P4","normal","Doc upload fails if requests was previously loaded","Unspecified","Sylvestre Ledru [:Sylvestre]"
322340,"enhancement","Allow scripts to turn off anti-aliasing on <canvas> contexts.","Core","Canvas: 2D","nobody","NEW"," ---","2014-10-18 07:05:31","x86","P4","normal","Allow scripts to turn off anti-aliasing on <canvas> contexts.","Windows XP","Lee Salzman [:lsalzman]"
929986,"defect","Light weight themes are not aligned correctly with the Win8 caption buttons","Core","Widget: Win32","nobody","NEW"," ---","2020-03-28 13:15:58","x86_64","P4","normal","Light weight themes are not aligned correctly with the Win8 caption buttons","Windows 8","Stephen A Pohl [:spohl]"
1206726,"defect","Tooltips don't hide when I drag and drop elements with [title] to another (not firefox) window and then switch to another application by clicking","Core","Widget: Win32","nobody","NEW"," ---","2021-04-22 05:53:20","Unspecified","P4","normal","Tooltips don't hide when I drag and drop elements with [title] to another (not firefox) window and then switch to another application by clicking","Unspecified","Stephen A Pohl [:spohl]"
1334756,"defect","stylo: make Gecko_GetNextStyleChild return only elements","Core","CSS Parsing and Computation","nobody","NEW"," ---","2017-10-31 14:23:57","Unspecified","P4","normal","stylo: make Gecko_GetNextStyleChild return only elements","Unspecified","Emilio Cobos Álvarez (:emilio)"
1427956,"enhancement","A changed form element causes the state of the previously-filled section to be cleared","Toolkit","Form Autofill","nobody","NEW"," ---","2020-06-12 12:32:43","All","P4","normal","A changed form element causes the state of the previously-filled section to be cleared","All","Tim Giles [:tgiles]"
1538426,"defect","[wpt-sync] Sync PR 15990 - Wheel event wpt test","Testing","web-platform-tests","wptsync","NEW"," ---","2019-03-22 20:46:05","All","P4","normal","[wpt-sync] Sync PR 15990 - Wheel event wpt test","All","James Graham [:jgraham]"
165705,"defect","div overflow:auto printing problems","Core","Printing: Output","nobody","NEW"," ---","2014-05-23 05:42:10","x86","P4","normal","div overflow:auto printing problems","Windows 2000","Jonathan Watt [:jwatt]"
798342,"defect","When app snapped on right, context menus at the right edge of the desktop are chopped off","Core","Widget: Win32","nobody","NEW"," ---","2018-03-01 17:13:07","All","P4","normal","When app snapped on right, context menus at the right edge of the desktop are chopped off","Windows 8","Stephen A Pohl [:spohl]"
1309190,"defect","Introduce an option for switching between expandability and sidebar HTTP preview","DevTools","Netmonitor","nobody","NEW"," ---","2018-06-13 10:31:45","All","P4","normal","Introduce an option for switching between expandability and sidebar HTTP preview","All","Jan Honza Odvarko [:Honza] (always need-info? me)"
1616884,"enhancement","Instrument time between opt-out and opt-in if they happen in the same session","Data Platform and Tools","Glean: SDK","nobody","NEW"," ---","2021-01-27 01:15:55","Unspecified","P4","normal","Instrument time between opt-out and opt-in if they happen in the same session","Unspecified","Jan-Erik Rediger [:janerik]"
1401472,"defect","Should not allow play icon to be clicked (or be changed) for the video without src","Toolkit","Video/Audio Controls","nobody","NEW"," ---","2017-09-21 12:05:42","Unspecified","P4","normal","Should not allow play icon to be clicked (or be changed) for the video without src","Unspecified","Jared Wein [:jaws] (please needinfo? me)"
1474639,"enhancement","[wpt-sync] Sync PR 11886 - [css-counter-styles] Add prefix and suffix tests","Core","CSS Parsing and Computation","wptsync","NEW"," ---","2018-07-10 10:22:44","All","P4","normal","[wpt-sync] Sync PR 11886 - [css-counter-styles] Add prefix and suffix tests","All","Emilio Cobos Álvarez (:emilio)"
1514194,"enhancement","[wpt-sync] Sync PR 14519 - Remove some useless test-level properties","Core","DOM: Core & HTML","wptsync","NEW"," ---","2020-09-02 01:26:13","All","P4","normal","[wpt-sync] Sync PR 14519 - Remove some useless test-level properties","All","Hsin-Yi Tsai [:hsinyi]"
