"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed","Alias","Assignee Real Name","Blocks","Classification","Deadline","Depends on","Flags","Hardware","Keywords","Last Visit","Number of Comments","Opened","OS","Personal Tags","Priority","QA Contact","QA Contact Real Name","Reporter","Reporter Real Name","Severity","Summary","Target Milestone","URL","Version","Votes","Whiteboard"
554765,"Capella","Diagram","capella-inbox","VERIFIED","FIXED","Delete the container of the target element from ""Delete From Model"" toolbar action fails","2020-07-23 03:02:56",,"Project Inbox",558056,"Polarsys",,,,"PC",,,6,"2019-11-18 09:58:46","All",,"P1",,,"arthur.daussy","Arthur Daussy","enhancement","Delete the container of the target element from ""Delete From Model"" toolbar action fails","1.4.1",,"1.4.0",0,2669
535879,"Mylyn Tasks","Framework","alexei.trebounskikh","RESOLVED","FIXED","[performance] Loading a large tasklist.xml takes a long time","2018-06-22 16:14:59",,"Alexei Trebounskikh",,"Mylyn",,,,"All",,,11,"2018-06-13 20:45:49","All",,"P1",,,"alexei.trebounskikh","Alexei Trebounskikh","enhancement","[performance] Loading a large tasklist.xml takes a long time",3.24,,3.23,0,
174643,"z_Archived","TPTP","jcayne","CLOSED","FIXED","TPTP report generation [automation]","2016-05-05 10:39:57",,"Joel Cayne",,"Eclipse Foundation",,,,"All","plan",,8,"2007-02-19 11:14:57","All",,"P1",,,"sleeloy","Sheldon Lee-Loy","enhancement","TPTP report generation [automation]"," ---","http://www.eclipse.org/tptp/groups/Architecture/documents/features/hf_174643.html","unspecified",0,"closed460"
102389,"z_Archived","TPTP","apnan","CLOSED","FIXED","new correlation engine interface and extension point","2016-05-05 10:51:19",,"Alex Nan",,"Eclipse Foundation",,,,"PC","plan",,7,"2005-06-30 15:41:00","Windows 2000",,"P1",,,"knight","Christine Knight","enhancement","new correlation engine interface and extension point"," ---","http://www.eclipse.org/tptp/groups/Architecture/documents/features/hf_102389.html","unspecified",2,"closed460"
83784,"z_Archived","TPTP","paulslau","CLOSED","DUPLICATE","[Usability]  Support Pause and Resume during Test Execution","2016-05-05 10:31:28",,"Paul Slauenwhite",,"Eclipse Foundation",,,,"PC",,,7,"2005-01-26 18:41:23","Windows XP",,"P1",,,"who","Wayne Ho","enhancement","[Usability]  Support Pause and Resume during Test Execution"," ---",,"unspecified",0,
169033,"z_Archived","PDT","seva.lapsha","CLOSED","FIXED","NO SEARCH in the right click menu in the editor or explorers","2020-05-14 11:07:50",,"Seva Lapsha",,"Eclipse Foundation",,,,"All","plan",,8,"2006-12-25 03:27:13","All",,"P1","yossi.l","Yossi Luson","gadi","Gadi Goldbarg","enhancement","NO SEARCH in the right click menu in the editor or explorers"," ---",,"unspecified",0,
64552,"z_Archived","TPTP","samwai","CLOSED","WONTFIX","(Plat) need messaging mechanism from Agent","2016-05-05 10:49:04",,"Samson Wai",,"Eclipse Foundation",,,,"PC",,,18,"2004-05-28 09:58:42","Windows 2000",,"P1",,,"dirkers","dirkers","enhancement","(Plat) need messaging mechanism from Agent"," ---",,"unspecified",0,
147930,"z_Archived","TPTP","guru.nagarajan","CLOSED","FIXED","Providing better analysis views for analyzing execution statistics","2016-05-05 10:40:55",,"Guru Nagarajan",,"Eclipse Foundation",,157491,,"PC","plan",,8,"2006-06-20 15:30:03","Windows XP",,"P1",,,"amehrega",,"enhancement","Providing better analysis views for analyzing execution statistics"," ---","http://www.eclipse.org/tptp/groups/Architecture/documents/features/hf_147930.html","unspecified",0,"closed460"
108532,"z_Archived","TPTP","paulslau","CLOSED","WONTFIX","TPTP Charting Service improved to have functional parity with JScrib component","2016-05-05 10:41:47",,"Paul Slauenwhite",,"Eclipse Foundation",,,,"All",,,11,"2005-08-31 17:42:37","All",,"P1",,,"dkhodges","David Hodges","enhancement","TPTP Charting Service improved to have functional parity with JScrib component"," ---",,"unspecified",1,
361709,"z_Archived","EDT","lasher","CLOSED","FIXED","Update EDT Plan Page","2017-02-23 14:18:09",,"Lisa Lasher",,"Eclipse Foundation",,,,"PC",,,3,"2011-10-21 17:03:05","Windows XP",,"P1",,,"lasher","Lisa Lasher","enhancement","Update EDT Plan Page"," ---",,"unspecified",0,
87284,"z_Archived","TPTP","popescu","CLOSED","FIXED","create non UI utilities plugin","2016-05-05 10:41:51",,"Valentina Popescu",87283,"Eclipse Foundation",,,,"PC",,,6,"2005-03-07 11:41:28","Windows XP",,"P1",,,"slavescu","Marius Slavescu","enhancement","create non UI utilities plugin"," ---",,"unspecified",1,"closed460"
355740,"z_Archived","EDT","edt.debug-inbox","CLOSED","WORKSFORME","Implement nullability language changes","2017-02-23 14:18:32",,"Project Inbox",,"Eclipse Foundation",,,,"PC",,,4,"2011-08-24 12:26:35","Windows XP",,"P1",,,"mheitz","Matt Heitz","enhancement","Implement nullability language changes"," ---",,"unspecified",0,
194954,"z_Archived","TPTP","huangys","CLOSED","FIXED","BtM annotations","2016-05-05 10:49:32",,"Richard Y.S. HUANG",,"Eclipse Foundation",,216391,"review-","All","plan",,18,"2007-06-29 14:55:55","All",,"P1",,,"dskeen","David Skeen","enhancement","BtM annotations"," ---","http://www.eclipse.org/tptp/groups/Architecture/documents/features/hf_194954.htm","unspecified",0,"closed460"
169870,"z_Archived","Higgins","mikemci","RESOLVED","FIXED","Eclipse-Hosted Higgins Token Service","2016-11-09 16:28:38",,"Michael McIntosh",,"Eclipse Foundation",,,,"All",,,2,"2007-01-08 13:05:27","All",,"P1",,,"ptrevithick","Paul Trevithick","enhancement","Eclipse-Hosted Higgins Token Service"," ---",,"unspecified",0,
370879,"z_Archived","EDT","xiaobinc","CLOSED","FIXED","Update content assist  for changes to Call Statement","2017-02-23 14:05:29",,"Xiao Bin Chen",,"Eclipse Foundation",,,,"PC",,,6,"2012-02-07 15:07:09","Windows XP",,"P1",,,"pharmon","Paul Harmon","enhancement","Update content assist  for changes to Call Statement"," ---",,"unspecified",0,
74641,"z_Archived","TPTP","karla.callaghan","CLOSED","FIXED","(Provisional) Service: Process launcher & ability to customize launching process","2016-05-05 10:53:42",,"Karla Callaghan",,"Eclipse Foundation",,,,"PC",,,5,"2004-09-22 13:50:25","Windows 2000",,"P1",,,"nelliec","Nellie Chau","enhancement","(Provisional) Service: Process launcher & ability to customize launching process"," ---",,"unspecified",0,"closed460"
495132,"WTP Source Editing","wst.html","thatnitind","RESOLVED","FIXED","Completion on resource path (src/href...) in HTML editor","2019-04-30 08:39:13",,"Nitin Dahyabhai",,"WebTools",,,,"All","plan",,9,"2016-06-01 06:31:13","All",,"P1","thatnitind","Nitin Dahyabhai","mistria","Mickael Istria","enhancement","Completion on resource path (src/href...) in HTML editor",3.14,,"unspecified",2,
486986,"ECP","EMF Forms","jfaltermeier","CLOSED","FIXED","Add transient UUID attribute to VElement + set this UUID on rendered composites","2016-04-14 06:16:06",,"Johannes Faltermeier",,"Modeling",,,,"All",,,9,"2016-02-02 03:53:43","All",,"P1",,,"jfaltermeier","Johannes Faltermeier","enhancement","Add transient UUID attribute to VElement + set this UUID on rendered composites","1.9.0",,"unspecified",0,
109657,"z_Archived","TPTP","sleeloy","CLOSED","FIXED","Improve the usability of the TPTP test reports","2016-05-05 10:39:33",,"Sheldon Lee-Loy",,"Eclipse Foundation",,"104408, 104409, 104410, 104411, 107639, 109624, 109626, 109647, 109650, 109651, 109655, 109656, 110071",,"All","investigate",,18,"2005-09-15 14:53:47","All",,"P1",,,"ruthdaly","Ruth Lee","enhancement","Improve the usability of the TPTP test reports"," ---",,"unspecified",0,"closed460"
406298,"Sphinx","Navigator & Editor Sockets","sphinx-inbox","CLOSED","FIXED","Sphinx example editors should offer 'Show Properties View' action in context menu","2021-07-14 02:16:09",,"Project Inbox",,"Automotive",,,,"All",,,3,"2013-04-23 04:20:15","All",,"P1",,,"nyssen","Alexander Nyßen","enhancement","Sphinx example editors should offer 'Show Properties View' action in context menu","0.8.0",,"0.8.0",0,
74962,"z_Archived","TPTP","jerome.gout","CLOSED","FIXED","Provide Logical representation of test artifacts in Test Navigator","2016-05-05 10:33:05",,"Jerome Gout",,"Eclipse Foundation",,,,"All","api, Documentation, PII, ui",,12,"2004-09-24 11:36:08","All",,"P1",,,"who","Wayne Ho","enhancement","Provide Logical representation of test artifacts in Test Navigator"," ---",,"unspecified",0,
363870,"z_Archived","EDT","jspadea","RESOLVED","FIXED","Add default support for resolving binding information in a deployed application","2017-02-23 14:20:51",,"Justin Spadea",,"Eclipse Foundation",,,,"PC",,,12,"2011-11-15 16:47:25","Windows XP",,"P1",,,"svihovec","Brian Svihovec","enhancement","Add default support for resolving binding information in a deployed application"," ---",,"unspecified",0,
134547,"z_Archived","TPTP","popescu","CLOSED","DUPLICATE","[Enh Req]Graceful memory exhaustion","2016-05-05 10:48:24",,"Valentina Popescu",,"Eclipse Foundation",,,,"All",,,8,"2006-04-03 12:16:16","Windows 2000",,"P1",,,"knight","Christine Knight","enhancement","[Enh Req]Graceful memory exhaustion"," ---",,"unspecified",0,
160375,"z_Archived","Higgins","vkokhan","RESOLVED","FIXED","Design i-card Provider API","2016-11-09 16:27:46",,"Valery Kokhan",,"Eclipse Foundation",,,,"All",,,3,"2006-10-10 16:50:32","All",,"P1",,,"ptrevithick","Paul Trevithick","enhancement","Design i-card Provider API"," ---","http://wiki.eclipse.org/index.php/I-Card_Registry_API#I-Card_Provider_Interface","unspecified",0,
372275,"z_Archived","EDT","jspadea","CLOSED","FIXED","Make string a reference type","2017-02-23 14:05:26",,"Justin Spadea",,"Eclipse Foundation",,,,"PC",,,3,"2012-02-22 14:17:57","Linux",,"P1",,,"jspadea","Justin Spadea","enhancement","Make string a reference type"," ---",,"unspecified",0,
78498,"z_Archived","TPTP","vishnu.naikawadi","CLOSED","FIXED","Agent variable interface","2016-05-05 11:02:40",,"Vishnu",,"Eclipse Foundation",,,,"PC","api",,8,"2004-11-12 09:16:52","Windows XP",,"P1",,,"antony.miguel","Antony Miguel","enhancement","Agent variable interface"," ---",,"unspecified",0,"closed460"
362842,"z_Archived","EDT","mheitz","CLOSED","FIXED","Track downloads for EDT","2017-02-23 14:21:02",,"Matt Heitz",,"Eclipse Foundation",,,,"PC",,,12,"2011-11-03 16:45:43","Windows XP",,"P1",,,"tdramsey","Theresa Ramsey","enhancement","Track downloads for EDT"," ---",,"unspecified",0,
105966,"z_Archived","Jet","pelder.eclipse","VERIFIED","FIXED","[Plan Item] JET Enhancements","2020-05-01 16:11:15",,"Paul Elder",,"Eclipse Foundation",,,,"All",,,4,"2005-08-03 15:57:56","All",,"P1",,,"davidms","Dave Steinberg","enhancement","[Plan Item] JET Enhancements"," ---",,"unspecified",2,
251307,"EMF","cdo.core","mtaal","CLOSED","FIXED","[Hibernate] Implement resources in a hierarchical structure","2019-11-08 03:14:01",,"Martin Taal",,"Modeling",,249847,"galileo+","PC",,,5,"2008-10-18 12:34:35","Windows XP",,"P1",,,"smcduff","Simon Mc Duff","enhancement","[Hibernate] Implement resources in a hierarchical structure"," ---",,3.0,0,"Power to the People"
79574,"z_Archived","TPTP","mhao","CLOSED","FIXED","Surface the project name, when importing a log continuously","2016-05-05 10:51:50",,"Michael Hao",,"Eclipse Foundation",,111450,,"PC",,,9,"2004-11-26 11:49:18","Windows 2000",,"P1",,,"knight","Christine Knight","enhancement","Surface the project name, when importing a log continuously"," ---",,"unspecified",0,"closed460"
353274,"z_Archived","EDT","jinfahua","CLOSED","FIXED","Need API to create EGL project in EDT","2017-02-23 14:19:50",,"fahua jin",,"Eclipse Foundation",,,,"PC",,,4,"2011-07-27 23:37:58","Windows XP",,"P1",,,"jqian","Jing Qian","enhancement","Need API to create EGL project in EDT"," ---",,"unspecified",0,
366480,"z_Archived","EDT","zhuzhi","CLOSED","FIXED","Wizard for creating EGL external types for Java classes","2017-02-23 14:19:58",,"Zhi Zhu","354668, 373350, 373373","Eclipse Foundation",,370533,,"PC",,,50,"2011-12-12 23:44:11","Windows XP",,"P1",,,"smythew","Will Smythe","enhancement","Wizard for creating EGL external types for Java classes"," ---",,"unspecified",0,
53760,"z_Archived","TPTP","amehrega","CLOSED","INVALID","Filter sets for Profiling Types in Profile tab for Launch dialog","2016-05-05 10:42:17",,,,"Eclipse Foundation",,90754,,"All",,,10,"2004-03-04 11:22:16","All",,"P1",,,"who","Wayne Ho","enhancement","Filter sets for Profiling Types in Profile tab for Launch dialog"," ---",,"unspecified",0,"closed460"
536065,"Sirius","Properties","pierre-charles.david","CLOSED","FIXED","There should be a configuration mechanism to disable default rules for a specific VSM","2018-11-02 09:37:43",,"Pierre-Charles David",,"Modeling",,,,"All","triaged",,10,"2018-06-19 16:40:19","All",,"P1","jessy.mallet","Jessy Mallet","pierre-charles.david","Pierre-Charles David","enhancement","There should be a configuration mechanism to disable default rules for a specific VSM","6.1.0",,"6.0.0",0,"backport"
432261,"z_Archived","Scada","scada-inbox","NEW"," ---","make all ""classic"" drivers also configurable within the master server","2021-03-04 17:25:14",,"Project Inbox",,"Eclipse Foundation",,,,"All",,,3,"2014-04-08 05:51:35","All",,"P1",,,"juergen.rose","Jürgen Rose","enhancement","make all ""classic"" drivers also configurable within the master server"," ---",,"unspecified",0,
102390,"z_Archived","TPTP","ewchan","CLOSED","FIXED","Provide sort by time capabilities in the Anaysis Result view","2016-05-05 10:49:34",,"Eugene Chan",75523,"Eclipse Foundation",,,,"PC","plan",,10,"2005-06-30 15:43:05","Windows 2000",,"P1",,,"knight","Christine Knight","enhancement","Provide sort by time capabilities in the Anaysis Result view"," ---","http://www.eclipse.org/tptp/groups/Architecture/documents/features/hf_102390.html","unspecified",1,"closed460"
432727,"z_Archived","Scada","jreimann","ASSIGNED"," ---","Adding a Input/Output definition in configuration is buggy","2021-03-04 17:25:09",,"Jens Reimann",,"Eclipse Foundation",,,,"All",,,3,"2014-04-14 08:44:55","All",,"P1",,,"juergen.rose","Jürgen Rose","enhancement","Adding a Input/Output definition in configuration is buggy"," ---",,"unspecified",0,
102391,"z_Archived","TPTP","apnan","CLOSED","FIXED","Provide generic rules","2016-05-05 10:49:57",,"Alex Nan",,"Eclipse Foundation",,,,"PC","plan",,6,"2005-06-30 15:47:23","Windows 2000",,"P1",,,"knight","Christine Knight","enhancement","Provide generic rules"," ---","http://www.eclipse.org/tptp/groups/Architecture/documents/features/hf_102391.html","unspecified",0,"closed460"
83921,"z_Archived","TPTP","jptoomey","CLOSED","DUPLICATE","Generic execution history report","2016-05-05 10:32:18",,"Joe Toomey",,"Eclipse Foundation",,,,"PC",,,4,"2005-01-28 07:22:08","Windows XP",,"P1",,,"antony.miguel","Antony Miguel","enhancement","Generic execution history report"," ---",,"unspecified",0,
300500,"Community","EclipseCon","leftylynn","RESOLVED","FIXED","Eclipse Foundation staff are thirsty at EclipseCon","2016-11-07 12:21:42",,"Lynn Gayowski",306950,"Eclipse Foundation",,306780,"iplog+, pmc_approved?","Other","helpwanted, performance",,83,"2010-01-22 10:22:45","other",,"P1",,,"leftylynn","Lynn Gayowski","enhancement","Eclipse Foundation staff are thirsty at EclipseCon"," ---",,"unspecified",1,
64804,"z_Archived","TPTP","popescu","CLOSED","DUPLICATE","AC 32302 : provide better problem determination support","2016-05-05 10:43:20",,"Valentina Popescu",,"Eclipse Foundation",,,,"PC",,,7,"2004-05-31 15:20:47","Windows 2000",,"P1",,,"ewchan","Eugene Chan","enhancement","AC 32302 : provide better problem determination support"," ---",,"unspecified",0,
178315,"z_Archived","TPTP","jkubasta","CLOSED","WONTFIX","Need CommonBaseEventLogRecord not based on EMF","2016-05-05 10:49:24",,,,"Eclipse Foundation",,,,"PC",,,12,"2007-03-20 11:45:34","Windows XP",,"P1",,,"celek","Christophe Elek","enhancement","Need CommonBaseEventLogRecord not based on EMF"," ---",,"unspecified",0,"closed460"
147931,"z_Archived","TPTP","guru.nagarajan","CLOSED","FIXED","Provide better abstraction and navigation means in the trace views","2016-05-05 10:42:25",,"Guru Nagarajan",,"Eclipse Foundation",,157492,,"PC","plan",,8,"2006-06-20 15:31:08","Windows XP",,"P1",,,"amehrega",,"enhancement","Provide better abstraction and navigation means in the trace views"," ---","http://www.eclipse.org/tptp/groups/Architecture/documents/features/hf_147931.html","unspecified",0,"closed460"
481575,"Sphinx","Core","stephaneberle9","CLOSED","FIXED","Enhance model split processor to allow for exceptional split directives for elements whose containers already have been assigned a different split directive","2021-07-14 02:14:10",,"Stephan Eberle",,"Automotive",,,,"All",,,3,"2015-11-06 06:24:59","All",,"P1",,,"stephaneberle9","Stephan Eberle","enhancement","Enhance model split processor to allow for exceptional split directives for elements whose containers already have been assigned a different split directive","0.10.0",,"0.10.0",0,
108577,"z_Archived","TPTP","suwanda","CLOSED","FIXED","upgrade RAC support to Solaris 10","2016-05-05 10:52:46",,"Hendra Suwanda",,"Eclipse Foundation",,,,"PC","plan",,8,"2005-09-01 11:00:15","Windows 2000",,"P1",,,"knight","Christine Knight","enhancement","upgrade RAC support to Solaris 10"," ---","http://eclipse.org/tptp/groups/Architecture/documents/features/hf_108577.html","unspecified",1,"closed460"
361710,"z_Archived","EDT","lasher","CLOSED","FIXED","Release Review: IP Log Approval","2017-02-23 14:16:44",,"Lisa Lasher",,"Eclipse Foundation",,,,"PC",,,4,"2011-10-21 17:07:22","Windows XP",,"P1",,,"lasher","Lisa Lasher","enhancement","Release Review: IP Log Approval"," ---",,"unspecified",0,
370906,"z_Archived","EDT","songfan","CLOSED","FIXED","New service wizard UI for database access","2017-02-23 14:05:21",,"Song Fan",370672,"Eclipse Foundation",,,,"PC",,,3,"2012-02-08 02:25:00","Windows XP",,"P1",,,"songfan","Song Fan","enhancement","New service wizard UI for database access"," ---",,"unspecified",0,
74649,"z_Archived","TPTP","vishnu.naikawadi","CLOSED","FIXED","(Provisional) Ease of agent development","2016-05-05 10:50:36",,"Vishnu",,"Eclipse Foundation",,,,"PC","api, Documentation",,6,"2004-09-22 13:55:09","Windows 2000",,"P1",,,"nelliec","Nellie Chau","enhancement","(Provisional) Ease of agent development"," ---",,"unspecified",0,"closed460"
487044,"Platform","Releng","david_williams","RESOLVED","FIXED","Migrate some (most) cron jobs to Releng HIPP Instance","2016-06-17 18:27:18",,"David Williams","490440, 490554, 495750, 496280, 496281, 496282, 496315","Eclipse Project",,"490516, 492493, 495761, 496316, 496335",,"PC",,,18,"2016-02-02 16:13:17","Linux",,"P1",,,"david_williams","David Williams","enhancement","Migrate some (most) cron jobs to Releng HIPP Instance","4.6.1",,4.6,0,
109684,"z_Archived","TPTP","nmehrega","CLOSED","FIXED","Contribute RAC and workbench (non-UI) side Dynamic Probekit and BCI Engine to TPTP","2016-05-05 10:48:16",,"Navid Mehregani",,"Eclipse Foundation","2006-03-31","123835, 126421",,"All","plan",,6,"2005-09-15 19:43:10","All",,"P1",,,"anandik","Anandi Krishnamurthy","enhancement","Contribute RAC and workbench (non-UI) side Dynamic Probekit and BCI Engine to TPTP"," ---","http://www.eclipse.org/tptp/groups/Architecture/documents/features/hf_109684.html","unspecified",6,"closed460"
362084,"z_Archived","EMF-Facet","gdupe","CLOSED","FIXED","Get the instance of a catalog manager","2020-05-01 11:27:02",,"Gregoire Dupe",,"Eclipse Foundation",,,"juno+","All",,,5,"2011-10-26 11:00:31","All",,"P1",,,"gdupe","Gregoire Dupe","enhancement","Get the instance of a catalog manager"," ---",,"unspecified",0,
406518,"Objectteams","OTEquinox","stephan.herrmann","VERIFIED","FIXED","migrate OT/Equinox to the standard OSGi WeavingHook","2020-02-29 18:58:09",,"Stephan Herrmann",,"Tools",,"253244, 413879",,"All",,,46,"2013-04-25 05:23:34","All",,"P1",,,"stephan.herrmann","Stephan Herrmann","enhancement","migrate OT/Equinox to the standard OSGi WeavingHook","2.3 M2",,"2.1.2",0,
75012,"z_Archived","TPTP","julien.canches","CLOSED","FIXED","Execution History Viewer improvements","2016-05-05 10:29:33",,"Julien Canches",,"Eclipse Foundation",,,,"PC","Documentation, PII",,11,"2004-09-24 23:41:16","Windows XP",,"P1",,,"dkhodges","David Hodges","enhancement","Execution History Viewer improvements"," ---",,"unspecified",0,
214088,"z_Archived","TPTP","jgwest","CLOSED","FIXED","[POG] Provide runnable serviceconfig.xml with default values in TPTP and AC destribution","2016-05-05 10:50:34",,"Jonathan West",,"Eclipse Foundation",,,"review-, review+","PC",,,43,"2008-01-02 05:57:45","Windows XP",,"P1",,,"analexee","Alexander N. Alexeev","enhancement","[POG] Provide runnable serviceconfig.xml with default values in TPTP and AC destribution"," ---",,"unspecified",0,"closed460"
114105,"EMF Services","Query","give.a.damus","VERIFIED","FIXED","Adoption of ICU4J requirements - OCL, Query and Validation Components","2017-02-24 14:42:17",,"Christian Damus",,"Modeling",,,,"All",,,6,"2005-10-28 10:20:01","Windows XP",,"P1",,,"vramaswa","Vishy Ramaswamy","enhancement","Adoption of ICU4J requirements - OCL, Query and Validation Components"," ---",,"unspecified",0,
166596,"z_Archived","TPTP","guru.nagarajan","CLOSED","FIXED","We need the client API to support separate out and err streams.","2016-05-05 10:50:38",,"Guru Nagarajan",,"Eclipse Foundation",,,,"PC","plan",,9,"2006-12-02 09:41:56","All",,"P1",,,"Michael.Spivak.Baranov","Michael Spivak-Baranov","enhancement","We need the client API to support separate out and err streams."," ---",,"unspecified",0,"closed460"
571056,"Sirius","Core","laurent.fasani","CLOSED","FIXED","Enhance Sirus project properties","2021-06-02 02:43:57",,"Laurent Fasani",,"Modeling",,,,"PC",,,24,"2021-02-09 07:37:06","Windows 10",,"P1","glenn.plouhinec","Glenn Plouhinec","laurent.fasani","Laurent Fasani","enhancement","Enhance Sirus project properties","6.5.0",,"6.4.1",0,
179182,"z_Archived","TPTP","asaf.yaffe","CLOSED","FIXED","[Martini/JPI] expose ClassFileLoadHook event to Martini clients","2016-05-05 10:42:38",,"Asaf Yaffe",,"Eclipse Foundation",,,,"All",,,6,"2007-03-25 07:46:54","All",,"P1",,,"asaf.yaffe","Asaf Yaffe","enhancement","[Martini/JPI] expose ClassFileLoadHook event to Martini clients"," ---",,"unspecified",0,"closed460"
143766,"z_Archived","TPTP","sleeloy","CLOSED","FIXED","Provide external APIs for common back-end UI functionality","2016-05-05 10:49:06",,"Sheldon Lee-Loy",,"Eclipse Foundation",,,,"PC","plan",,10,"2006-05-25 12:50:05","Windows XP",,"P1",,,"labadie","Eric Labadie","enhancement","Provide external APIs for common back-end UI functionality"," ---","http://www.eclipse.org/tptp/groups/Architecture/documents/features/hf_143766.html","unspecified",4,"closed460"
160410,"z_Archived","Higgins","vkokhan","RESOLVED","FIXED","I-Card Registry: Design and implement I-Card Registry","2016-11-09 16:27:34",,"Valery Kokhan",,"Eclipse Foundation",,,,"All",,,3,"2006-10-10 21:11:38","All",,"P1",,,"ptrevithick","Paul Trevithick","enhancement","I-Card Registry: Design and implement I-Card Registry"," ---","http://wiki.eclipse.org/index.php/I-Card_Registry_API#I-Card_Provider_Interface","unspecified",0,
78504,"z_Archived","TPTP","antony.miguel","CLOSED","FIXED","(provisional) BPEL compliant choreography engine","2016-05-05 10:41:34",,"Antony Miguel",,"Eclipse Foundation",,"105003, 105015, 105577, 109372, 109373",,"PC","Documentation, PII, ui",,6,"2004-11-12 09:42:37","Windows XP",,"P1",,,"antony.miguel","Antony Miguel","enhancement","(provisional) BPEL compliant choreography engine"," ---",,"unspecified",0,"closed460"
421547,"Sphinx","Core","stephaneberle9","CLOSED","FIXED","Sphinx UML Example integration: support for UML-specific actions and property sheets","2021-07-14 02:14:42",,"Stephan Eberle",,"Automotive",,,,"All",,,4,"2013-11-12 11:23:25","All",,"P1",,,"patrick.koenemann","Patrick Konemann","enhancement","Sphinx UML Example integration: support for UML-specific actions and property sheets","0.8.0",,"0.8.0",0,
79577,"z_Archived","TPTP","dguilbaud","CLOSED","FIXED","Optionalize the displaying of the log message on Sequence Diagram","2016-05-05 10:43:40",,"Dominique Guilbaud",,"Eclipse Foundation",,,,"PC",,,14,"2004-11-26 12:01:10","Windows 2000",,"P1",,,"knight","Christine Knight","enhancement","Optionalize the displaying of the log message on Sequence Diagram"," ---",,"unspecified",0,"closed460"
353458,"Mylyn Tasks","Framework","mylyn-triaged","RESOLVED","WONTFIX","[api] support repositories with push-model","2016-04-05 17:36:31",,"Project Inbox",281893,"Mylyn",,"291252, 363354",,"PC","plan",,4,"2011-07-30 18:23:12","Windows 7",,"P1",,,"thomas.ehrnhoefer","Thomas Ehrnhoefer","enhancement","[api] support repositories with push-model"," ---",,"unspecified",0,
366507,"z_Archived","EDT","xiaobinc","CLOSED","FIXED","Content Assist need to get Enumeration from environment. NOT hardcoding","2017-02-23 14:19:58",,"Xiao Bin Chen",,"Eclipse Foundation",,,,"PC",,,14,"2011-12-13 04:58:55","Windows XP",,"P1",,,"xiaobinc","Xiao Bin Chen","enhancement","Content Assist need to get Enumeration from environment. NOT hardcoding"," ---",,"unspecified",0,
54312,"z_Archived","TPTP","slavescu","CLOSED","FIXED","Trace model is too Java centric","2016-05-05 10:43:00",,"Marius Slavescu",87335,"Eclipse Foundation",,"83971, 85458, 85460, 109443",,"All",,,13,"2004-03-10 11:26:58","All",,"P1",,,"jptoomey","Joe Toomey","enhancement","Trace model is too Java centric"," ---",,"unspecified",0,"closed460"
163110,"z_Archived","TPTP","sluiman","CLOSED","INVALID","TPTP Test Model does not model different types of test suite references","2016-05-05 10:48:16",,"Harm Sluiman",,"Eclipse Foundation",,,,"All",,,8,"2006-11-01 13:36:43","All",,"P1",,,"sleeloy","Sheldon Lee-Loy","enhancement","TPTP Test Model does not model different types of test suite references"," ---",,"unspecified",0,"closed460"
83922,"z_Archived","TPTP","antony.miguel","CLOSED","WONTFIX","Statistical model reporting","2016-05-05 10:37:53",,"Antony Miguel",,"Eclipse Foundation",,,,"PC",,,7,"2005-01-28 07:23:49","Windows XP",,"P1",,,"antony.miguel","Antony Miguel","enhancement","Statistical model reporting"," ---",,"unspecified",0,"closed460"
108578,"z_Archived","TPTP","suwanda","CLOSED","FIXED","upgrade RAC to support i5/OS V5R4","2016-05-05 10:53:26",,"Hendra Suwanda",,"Eclipse Foundation",,,,"PC","plan",,6,"2005-09-01 11:03:48","Windows 2000",,"P1",,,"knight","Christine Knight","enhancement","upgrade RAC to support i5/OS V5R4"," ---","http://eclipse.org/tptp/groups/Architecture/documents/features/hf_108578.html","unspecified",2,"closed460"
361711,"z_Archived","EDT","lasher","CLOSED","FIXED","Release Review: PMC Approval","2017-02-23 14:18:49",,"Lisa Lasher",,"Eclipse Foundation",,,,"PC",,,2,"2011-10-21 17:09:58","Windows XP",,"P1",,,"lasher","Lisa Lasher","enhancement","Release Review: PMC Approval"," ---",,"unspecified",0,
87335,"z_Archived","TPTP","ewchan","CLOSED","FIXED","Display of non-Java data collected in the trace model","2016-05-05 10:42:42",,"Eugene Chan","95655, 110447","Eclipse Foundation",,54312,,"All",,,10,"2005-03-07 17:55:22","Windows XP",,"P1",,,"apratt","Allan Pratt","enhancement","Display of non-Java data collected in the trace model"," ---",,"unspecified",0,"closed460"
355742,"z_Archived","EDT","jeffdouglas","CLOSED","FIXED","Implement nullability language changes","2017-02-23 14:17:04",,"Jeff Douglas",,"Eclipse Foundation",,,,"PC",,,6,"2011-08-24 12:27:54","Windows XP",,"P1",,,"mheitz","Matt Heitz","enhancement","Implement nullability language changes"," ---",,"unspecified",0,
370909,"z_Archived","EDT","songfan","CLOSED","FIXED","New service code generator for database access","2017-02-23 14:07:36",,"Song Fan",370673,"Eclipse Foundation",,,,"PC",,,3,"2012-02-08 02:31:13","Windows XP",,"P1",,,"songfan","Song Fan","enhancement","New service code generator for database access"," ---",,"unspecified",0,
